bucket_start_bps,bucket_end_bps,count
-760,-750,2
-270,-260,1
-80,-70,1
-30,-20,2
-20,-10,10
-10,0,70
0,10,167
10,20,90
20,30,30
30,40,16
40,50,14
50,60,2
60,70,2
70,80,4
80,90,2
90,100,2
100,110,2
